"Ligne_num";"NOMVOIE";"ID_DEFAUT";"PK_DEFAUT";"PROFIL_RAIL";"ANNEE_POSE";"VITESSE";"GROUPE_UIC";"RAYON_COURBE";"ID_TYPE_CLASSEMENT";"ID_TYPE_EMPLACEMENT";"ID_TYPE_DEFAUT";"Annee_Decouverte"
76000;"V1";2495764;"021+0638";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2495765;"026+0370";"UIC60";2013;110;"4";596;"X1";"Ciel ouvert";"2270";2013
76000;"V1";2495766;"026+0405";"UIC60";1975;110;"4";596;"O";"Ciel ouvert";"2270";2013
76000;"V2";2495771;"025+0830";"UIC60";1975;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2495773;"021+0944";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2495775;"021+0937";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2495777;"021+0884";"UIC60";1975;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2495778;"021+0880";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2271";2013
76000;"V2";2495780;"019+0195";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2271";2013
76000;"V2";2495781;"018+0735";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2272";2013
76000;"V2";2495783;"015+0320";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2495784;"015+0200";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2BIS";2495802;"003+0916";"U36";1979;90;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495808;"006+0190";"U50";1993;120;"4";2174;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2495811;"009+0940";"UIC60";1993;120;"4";7143;"O";"Ciel ouvert";"2271";2013
229000;"V1";2495826;"021+0319";"UIC60";1979;150;"4";3571;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2495827;"022+0390";"UIC60";1979;150;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2495828;"023+0910";"UIC60";1979;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495831;"024+0229";"UIC60";1979;150;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2495832;"024+0400";"UIC60";1979;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495833;"025+0307";"UIC60";1979;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495835;"026+0020";"UIC60";1979;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495839;"028+0990";"UIC60";1979;140;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2495843;"030+0963";"U50";1979;140;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2495847;"032+0180";"U50";1979;140;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495850;"032+0770";"UIC60";1979;140;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2495851;"033+0133";"U50";1979;140;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V1";2495858;"046+0785";"U50";2009;140;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495859;"047+0398";"U50";2009;140;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V1";2495860;"048+0070";"U50";2009;140;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V1";2495862;"048+0325";"U50";2009;140;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1";2495870;"054+0816";"U50";1986;140;"4";3703;"X1";"Ciel ouvert";"2270";2013
229000;"V2";2495882;"049+0775";"UIC60";1969;140;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2";2495902;"038+0970";"UIC60";1969;140;"4";0;"X1";"Ciel ouvert";"2271";2013
229000;"V2";2495904;"038+0554";"UIC60";1969;140;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495908;"038+0000";"UIC60";1969;140;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495909;"037+0099";"UIC60";1969;140;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495910;"037+0999";"UIC60";1969;140;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495914;"037+0379";"UIC60";1969;140;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495920;"032+0290";"UIC60";2003;140;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495922;"025+0821";"U50";1993;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495928;"022+0390";"UIC60";1976;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495931;"021+0500";"UIC60";1976;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495932;"020+0937";"UIC60";1976;150;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2";2495933;"020+0160";"UIC60";1976;150;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495935;"013+0625";"UIC60";1993;120;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495936;"013+0625";"UIC60";1993;120;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495937;"013+0615";"UIC60";1993;120;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495940;"012+0570";"UIC60";1993;120;"4";5000;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495941;"012+0348";"UIC60";1993;120;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495942;"009+0130";"U50";1993;120;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V2";2495944;"008+0760";"U50";1993;120;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495945;"008+0740";"U50";1993;120;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495948;"008+0429";"U50";1993;120;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495949;"008+0280";"U50";1993;120;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495950;"008+0200";"U50";1993;120;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495953;"007+0570";"U50";1993;120;"4";4545;"O";"Ciel ouvert";"2270";2013
229000;"V2";2495954;"007+0440";"U50";1993;120;"4";4545;"X1";"Ciel ouvert";"2270";2013
229000;"V2";2495956;"006+0165";"U50";1993;120;"4";2174;"O";"Ciel ouvert";"2272";2013
229000;"V2";2495957;"006+0124";"U50";1993;120;"4";2174;"O";"Ciel ouvert";"2271";2013
229000;"V2";2495958;"004+0270";"U50";1993;120;"4";1852;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496284;"015+0050";"UIC60";1975;120;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V1BIS";2496305;"016+0640";"U50";1994;120;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496315;"023+0128";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496321;"024+0684";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496324;"024+0754";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496326;"024+0757";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496327;"024+0758";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496328;"024+0777";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496330;"024+0752";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496332;"024+0812";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V1BIS";2496333;"024+0864";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496336;"024+0867";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496337;"024+0869";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496342;"024+0930";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496343;"024+0932";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496345;"024+0952";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496346;"024+0954";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496348;"024+0959";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496349;"024+0962";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496353;"024+0983";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496354;"024+0985";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496355;"024+0998";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496356;"025+0005";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496358;"025+0015";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496366;"025+0056";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496369;"025+0072";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496370;"025+0074";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2271";2013
229000;"V1BIS";2496371;"025+0084";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496372;"025+0088";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496375;"025+0140";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V1BIS";2496376;"025+0143";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496380;"025+0161";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496381;"025+0163";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496385;"025+0177";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496387;"025+0180";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496389;"025+0179";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496390;"025+0190";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496391;"025+0188";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496394;"025+0204";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496397;"025+0189";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496398;"025+0191";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496399;"025+0191";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496400;"025+0193";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496401;"025+0194";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496405;"025+0207";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496414;"025+0281";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2496415;"025+0330";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
76000;"V1";2499044;"019+0429";"UIC60";1975;110;"4";1000;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2499045;"021+0319";"UIC60";1979;150;"4";3571;"X1";"Ciel ouvert";"2270";2013
229000;"V2";2499049;"021+0503";"UIC60";1976;150;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2";2499051;"021+0690";"UIC60";1976;150;"4";0;"X1";"Ciel ouvert";"2270";2013
226000;"V1";2500433;"002+0857";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2271";2013
226000;"V1";2500438;"002+0338";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2013
226000;"V1";2500440;"002+0364";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2271";2013
226000;"V1";2500441;"001+0776";"UIC60";1992;200;"3";0;"X1";"Ciel ouvert";"2270";2013
226000;"V1";2500446;"001+0978";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2271";2013
226000;"V1";2500447;"002+0006";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2013
226000;"V1";2500448;"002+0003";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2013
226000;"V1";2500450;"001+0787";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2013
226000;"V1";2500451;"001+0789";"UIC60";1992;200;"3";0;"X1";"Ciel ouvert";"2270";2013
226000;"V1";2500453;"000+0450";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2013
226000;"V2";2500464;"002+0849";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2013
226000;"V2";2500466;"002+0620";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2013
226000;"V2";2500467;"002+0573";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2013
226000;"V2";2500468;"001+0813";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2500959;"024+0760";"UIC60";1975;110;"4";596;"X2";"Ciel ouvert";"2270";2013
229000;"V2";2502484;"004+0155";"U50";1993;120;"4";0;"O";"Ciel ouvert";"2270";2013
962000;"V2";2502883;"014+0012";"U36";1985;100;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2503795;"024+0998";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2503796;"025+0007";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2503836;"025+0200";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2503840;"025+0195";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2BIS";2503846;"025+0849";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2BIS";2503849;"025+0849";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
962000;"V1";2504346;"018+0600";"UIC60";1985;90;"4";0;"O";"Ciel ouvert";"2270";2013
962000;"V1";2504347;"018+0800";"UIC60";1985;90;"4";500;"O";"Ciel ouvert";"2270";2013
272000;"V1";2504974;"060+0484";"UIC60";1973;160;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2504975;"060+0909";"UIC60";1973;160;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2504976;"061+0092";"UIC60";1973;160;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2504987;"068+0623";"UIC60";1973;160;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2504993;"073+0640";"UIC60";1973;160;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2504995;"073+0898";"UIC60";1973;160;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2504997;"074+0233";"UIC60";1973;160;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2505004;"077+0130";"UIC60";1973;160;"3";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2505009;"080+0735";"UIC60";1973;160;"3";1000;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2505014;"083+0240";"UIC60";1973;160;"3";0;"X2";"Ciel ouvert";"2270";2013
272000;"V1";2505018;"086+0215";"UIC60";1973;160;"3";0;"X2";"Ciel ouvert";"2270";2013
272000;"V2";2505028;"065+0038";"UIC60";1996;160;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V2";2505031;"057+0669";"UIC60";1996;160;"3";2632;"O";"Ciel ouvert";"2270";2013
272000;"VM";2505038;"040+0720";"UIC60";1984;120;"4";1449;"X1";"Ciel ouvert";"2272";2013
272000;"VM";2505039;"040+0290";"UIC60";1985;120;"4";0;"X1";"Ciel ouvert";"2270";2013
272000;"VM";2505040;"036+0405";"UIC60";1982;120;"4";0;"O";"Ciel ouvert";"2270";2013
325000;"V1";2505057;"012+0646";"U50";1996;100;"4";0;"O";"Ciel ouvert";"2270";2013
325000;"V1";2505058;"013+0500";"U50";1996;100;"4";0;"O";"Ciel ouvert";"2270";2013
330000;"VRM";2505085;"008+0786";"UIC60";1981;90;"3";5000;"X1";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2505104;"009+0589";"UIC60";1974;90;"4";0;"O";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2505105;"009+0700";"UIC60";1974;90;"4";0;"X2";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2505106;"010+0511";"UIC60";1974;90;"4";0;"X2";"Ciel ouvert";"2272";2013
330000;"V1 (1)";2505110;"012+0929";"UIC60";1974;90;"4";2000;"X1";"Ciel ouvert";"2270";2013
229000;"V1";2505221;"028+0470";"UIC60";1979;140;"4";0;"X1";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2505822;"050+0180";"UIC60";1975;90;"4";758;"X2";"Ciel ouvert";"2270";2013
272000;"V1L";2506374;"009+0016";"UIC60";1977;90;"3";0;"O";"Ciel ouvert";"2272";2013
272000;"V1L";2506376;"011+0870";"UIC60";1977;90;"3";0;"X1";"Ciel ouvert";"2272";2013
272000;"V1L";2506381;"018+0498";"UIC60";1987;140;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1L";2506389;"030+0011";"U50";1987;140;"4";0;"O";"Ciel ouvert";"2270";2013
272000;"V1L";2506390;"030+0012";"U50";1987;140;"4";0;"X1";"Ciel ouvert";"2270";2013
272000;"V2L";2506399;"029+0126";"UIC60";1982;140;"4";0;"O";"Ciel ouvert";"2272";2013
272000;"V2L";2506402;"028+0808";"UIC60";1982;140;"4";5278;"O";"Ciel ouvert";"2270";2013
272000;"V2L";2506404;"028+0220";"UIC60";1982;140;"4";0;"O";"Ciel ouvert";"2270";2013
272000;"V2L";2506407;"025+0066";"UIC60";1982;140;"4";0;"O";"Ciel ouvert";"2270";2013
272000;"V2L";2506412;"017+0447";"UIC60";1982;140;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V2L";2506413;"013+0480";"UIC60";1978;110;"3";2084;"O";"Ciel ouvert";"2272";2013
272000;"V2L";2506414;"013+0205";"UIC60";1978;110;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2506979;"005+0980";"UIC60";1985;120;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2506980;"006+0100";"UIC60";1985;120;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2506984;"009+0530";"UIC60";1989;160;"3";3333;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2506987;"010+0748";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2506990;"011+0275";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2506993;"014+0257";"UIC60";1989;200;"2";3571;"O";"Ciel ouvert";"2270";2013
272000;"V1";2506998;"016+0624";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2506999;"017+0521";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507000;"018+0010";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507008;"021+0055";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507010;"026+0041";"UIC60";1989;160;"2";980;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507017;"028+0371";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507018;"028+0693";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507022;"029+0202";"UIC60";1989;160;"2";2273;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507023;"029+0206";"UIC60";1989;160;"2";2273;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507026;"029+0274";"UIC60";1989;160;"2";2273;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507027;"029+0316";"UIC60";1989;160;"2";2273;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507028;"029+0320";"UIC60";1989;160;"2";2273;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507029;"029+0324";"UIC60";1989;160;"2";2273;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507030;"029+0346";"UIC60";1989;160;"2";2273;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507031;"029+0362";"UIC60";1989;160;"2";2273;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507034;"029+0540";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507035;"029+0544";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507036;"029+0549";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507037;"029+0552";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507039;"029+0570";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507040;"029+0573";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507041;"029+0683";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507042;"029+0825";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2507043;"029+0892";"UIC60";1989;160;"2";961;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507044;"030+0684";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507047;"039+0728";"UIC60";1985;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507053;"041+0708";"UIC60";1974;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507054;"041+0733";"UIC60";1974;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2507055;"041+0760";"UIC60";1974;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2507056;"042+0129";"UIC60";1974;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507063;"031+0775";"UIC60";1990;160;"2";1283;"X1";"Ciel ouvert";"2271";2013
272000;"V2";2507066;"024+0240";"UIC60";1990;160;"2";0;"X1";"Ciel ouvert";"2271";2013
272000;"V2";2507067;"024+0198";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507068;"024+0085";"UIC60";1990;160;"2";2273;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507072;"023+0920";"UIC60";1990;160;"2";2273;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507074;"022+0619";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507075;"022+0583";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507077;"022+0225";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507084;"017+0061";"UIC60";1993;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507085;"009+0695";"UIC60";1990;160;"3";3333;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507086;"009+0132";"UIC60";1990;160;"3";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2BIS";2507133;"025+0855";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2BIS";2507134;"025+0392";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507563;"015+0768";"UIC60";1993;200;"2";3030;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2507565;"015+0469";"UIC60";1993;200;"2";0;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507566;"015+0420";"UIC60";1993;200;"2";3000;"O";"Ciel ouvert";"2272";2013
272000;"V2";2507567;"015+0325";"UIC60";1993;200;"2";3000;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507568;"015+0310";"UIC60";1993;200;"2";3000;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2507569;"015+0307";"UIC60";1993;200;"2";3000;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507570;"015+0160";"UIC60";1993;200;"2";3000;"O";"Ciel ouvert";"2271";2013
272000;"V2";2507571;"015+0120";"UIC60";1993;200;"2";3000;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2507572;"015+0035";"UIC60";1993;200;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507573;"015+0028";"UIC60";1993;200;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2507574;"015+0025";"UIC60";1993;200;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507575;"015+0012";"UIC60";1993;200;"2";2272;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507576;"014+0980";"UIC60";1993;200;"2";2272;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2507579;"013+0598";"UIC60";1993;200;"2";6250;"O";"Ciel ouvert";"2270";2013
272000;"V2";2507581;"011+0298";"UIC60";1990;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2507582;"010+0960";"UIC60";1990;160;"2";0;"O";"Ciel ouvert";"2270";2013
325000;"UNIQUE (1)";2507586;"093+0435";"S33";1940;100;"8AV";945;"O";"Ciel ouvert";"2270";2013
325000;"UNIQUE (1)";2507592;"106+0530";"S33";1928;100;"8AV";480;"O";"Ciel ouvert";"2270";2013
325000;"V2";2507602;"082+0010";"Nord45";1914;100;"8AV";746;"X1";"Ciel ouvert";"2270";2013
242000;"V2";2507777;"104+0700";"UIC60";1987;160;"3";0;"O";"Ciel ouvert";"2270";2013
242000;"V2";2507778;"102+0736";"UIC60";1987;160;"3";0;"O";"Ciel ouvert";"2271";2013
242000;"V2";2507779;"102+0563";"UIC60";1987;160;"3";0;"O";"Ciel ouvert";"2271";2013
242000;"V2";2507780;"100+0762";"UIC60";1987;160;"3";2631;"O";"Ciel ouvert";"2270";2013
242000;"V2";2507781;"100+0270";"UIC60";1987;160;"3";2631;"O";"Ciel ouvert";"2270";2013
242000;"V2";2507782;"100+0248";"UIC60";1987;160;"3";2631;"O";"Ciel ouvert";"2270";2013
242000;"V2";2507783;"099+0822";"UIC60";1987;160;"3";0;"O";"Ciel ouvert";"2271";2013
242000;"V2";2507788;"097+0100";"UIC60";1987;160;"3";0;"X1";"Ciel ouvert";"2270";2013
242000;"V2";2507789;"096+0936";"UIC60";1987;160;"3";0;"O";"Ciel ouvert";"2270";2013
242000;"V2";2507791;"085+0693";"UIC60";1979;150;"3";2000;"O";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2507986;"060+0231";"U50";1979;70;"2";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2510201;"023+0103";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
317000;"UNIQUE";2510227;"052+0290";"50-E6";2007;80;"8AV";0;"O";"Ciel ouvert";"2270";2013
272000;"RLO";2510522;"002+0950";"UIC60";1992;60;"6";0;"O";"Ciel ouvert";"2270";2013
272000;"RLO";2510524;"002+0950";"UIC60";1992;60;"6";0;"O";"Ciel ouvert";"2270";2013
